elevation_m,slope_degree,soil_moisture_pct,ndvi,ANNUAL,landslide_risk_label
0.8040074256426812,0.4132773109243697,0.9263157894736842,0.9261744966442953,0.2284043878189127,1
0.04453367771096493,0.13747899159663865,0.3443157894736842,0.8226270373921382,0.2284043878189127,0
0.446204447314258,0.32857142857142857,0.645578947368421,0.5800575263662512,0.8154848778951787,0
0.23657129020541584,0.3171428571428571,0.8562105263157895,0.887823585810163,0.6494211207105622,1
0.15228621009725976,0.6415126050420168,0.8087368421052632,0.87248322147651,0.5263612542052536,1
0.4332297509988296,0.2265546218487395,0.6483157894736842,0.9252157238734421,0.8584678115127515,1
0.8401872553371806,0.5011764705882353,0.42210526315789476,0.588686481303931,0.5432316889015706,0
0.06848541103353646,0.5030252100840337,0.5992631578947367,0.6692233940556088,0.40078654029179817,1
0.8126639493119173,0.6731092436974789,0.6632631578947368,0.576222435282838,0.5984116324486547,0
0.05990960087170588,0.3949579831932773,0.7801052631578946,0.588686481303931,0.5961692268430574,0
0.260058920860406,0.2574789915966386,0.32073684210526315,0.5618408437200384,0.4037414859963705,0
0.04247548327212558,0.2542857142857143,0.4877894736842106,0.576222435282838,0.7666339669919302,0
0.14461842689374066,0.36537815126050416,0.8021052631578947,0.6941514860977949,0.7707205940301685,1
0.4529036684289115,0.7235294117647059,0.4530526315789473,0.48705656759348037,0.5711045810085291,1
0.16546269018120183,0.4147899159663865,0.5561052631578947,0.6500479386385427,0.5740176125896325,1
0.03404092174825457,0.1907563025210084,0.4618947368421053,0.7996164908916588,0.6867666047215399,1
0.5087170587997901,0.18235294117647058,0.5081052631578948,0.5004793863854267,0.682323707633814,0
0.11802332620364019,0.6499159663865547,0.3703157894736842,0.8370086289549378,0.45649041038224625,1
0.2210944751604181,0.6178151260504201,0.1536842105263158,0.6049856184084372,0.624649873740318,0
0.04713668832479115,0.15966386554621848,0.35968421052631583,0.6922339405560882,0.5404024855674057,0
0.10238508414383148,0.17546218487394957,0.5497894736842104,0.9664429530201343,0.6693303293583899,1
0.049114169256225026,0.28453781512605036,0.016631578947368428,0.464046021093001,0.37303939055524693,1
0.6997861092053754,0.346890756302521,0.2554736842105263,0.6251198465963568,0.9501759136631656,1
0.11981920174341176,0.5194957983193278,0.3883157894736842,0.46788111217641426,0.48277056579737854,1
0.7179264699947536,0.39394957983193274,0.7573684210526317,0.8964525407478428,0.5248104316368966,0
0.10484684611969812,0.08201680672268907,0.5014736842105263,0.955896452540748,0.5501475192739739,1
0.2432705113200694,0.27831932773109236,0.2814736842105263,0.5838926174496645,0.467995837274517,1
0.2557407482142136,0.5020168067226891,0.4737894736842105,0.5186960690316396,0.5724667900212752,0
0.31889906775898946,0.3994957983193277,0.32568421052631574,0.6155321188878237,0.48394416125451367,0
0.3439606118083861,0.20722689075630252,0.5052631578947369,0.738255033557047,0.43050365383139766,0
0.338936195972396,0.4036974789915966,0.8580000000000001,0.8763183125599233,0.5063472602487532,1
0.108256991807579,0.27159663865546213,0.3828421052631579,0.6855225311601151,0.5813525841967268,0
0.7530772024698333,0.1164705882352941,0.21452631578947368,0.5081495685522531,0.9925301354287019,0
0.03012631663908955,0.021512605042016804,0.37673684210526315,0.6826462128475551,0.6873114883266382,0
0.465111586423988,0.3492436974789916,0.9487368421052631,0.9300095877277086,0.2284043878189127,0
0.2037208926913919,0.49999999999999994,0.3752631578947368,0.5963566634707574,0.36865936465272486,1
0.12904071996448607,0.14436974789915966,0.5989473684210527,0.800575263662512,0.1678697561739505,1
0.4340570644497357,0.5700840336134454,0.690421052631579,0.3940556088207095,0.2284043878189127,1
0.6412082812058598,0.10857142857142857,0.5927368421052632,0.47075743048897417,0.2284043878189127,0
0.13828241656241172,0.7201680672268908,0.662421052631579,0.675934803451582,0.7268784208814787,1
0.861374551031115,0.11210084033613445,0.43999999999999995,0.7190795781399809,0.5449711250255387,1
0.04566366681464143,0.020672268907563025,0.3234736842105263,0.8772770853307766,0.44309884793386534,0
0.21423382703095364,0.18806722689075628,0.5296842105263158,0.716203259827421,0.4362039746231967,1
0.29228378869203764,0.5601680672268907,0.830842105263158,0.4899328859060403,0.2284043878189127,0
0.1124137374389604,0.267563025210084,0.20157894736842102,0.4745925215723874,0.5329208145281694,0
0.3057225876750474,0.227563025210084,0.7326315789473683,0.4525407478427613,0.7050411625540722,1
0.39686831591266797,0.3909243697478991,0.6516842105263156,0.8293384467881113,0.12610233213698185,0
0.08686791234513096,0.11815126050420169,0.6956842105263159,0.6270373921380634,0.12878483603900487,1
0.5469349045562775,0.4919327731092436,0.8013684210526315,0.6021093000958774,0.015386174993326118,1
0.15325477218612535,0.07663865546218486,0.8285263157894736,0.638542665388303,0.11398915045440883,0
0.30636829573429114,0.6321008403361345,0.4802105263157895,0.635666347075743,0.05922834814201583,1
0.14431575124097018,0.745546218487395,0.6005263157894736,0.5982742090124641,0.07928425622198526,0
0.17837685136607612,0.36655462184873944,0.324,0.5321188878235859,0.12352461354363153,0
0.4060898341337423,0.26974789915966385,0.6628421052631579,0.7018216682646213,0.14381104930268107,1
0.1987368336091045,0.19680672268907565,0.5594736842105263,0.3921380632790029,0.18073739207896755,0
0.052080390653375844,0.27075630252100835,0.5122105263157894,0.5695110258868649,0.3078210144373109,0
0.3599822430283708,0.16470588235294117,0.45126315789473675,1.0,0.1295602473231835,1
0.06505508696880423,0.059159663865546205,0.8797894736842105,0.9463087248322148,0.17277370861983643,1
0.4154122442390734,0.07831932773109244,0.8785263157894736,0.5043144774688398,0.45669998099959186,0
0.029541143710399936,0.3677310924369747,0.7426315789473683,0.7334611697027805,0.1961408324538656,0
0.1369910004439243,0.6410084033613446,0.2341052631578947,0.5465004793863855,0.24698266422189685,0
0.38575003026756527,0.328235294117647,0.6874736842105262,0.7066155321188878,0.33955000590342765,0
0.5859397070099681,0.3072268907563025,0.32,0.9290508149568553,0.2506082359019749,0
0.003773356471205455,0.15764705882352942,0.6318947368421053,0.6222435282837968,0.24821913086423564,1
0.4532467008353848,0.45663865546218485,0.8421052631578947,0.48609779482262705,0.364698479984894,1
0.1372936760966948,0.056806722689075634,0.018105263157894735,0.5982742090124641,0.35269008361099374,1
0.29377698857903867,0.8220168067226891,0.21999999999999997,0.7200383509108342,0.3502171503263162,1
0.05403769320795834,0.44319327731092434,0.5676842105263158,0.5551294343240651,0.188722032599833,1
0.25061544049396667,0.38621848739495795,0.7152631578947368,0.7325023969319272,0.3852154434230236,0
0.46281125146293234,0.2448739495798319,0.6696842105263159,0.4630872483221477,0.5365463862082476,0
0.4379514911820493,0.3384873949579832,0.5983157894736841,0.5340364333652925,0.35344453783343777,0
0.029541143710399936,0.15680672268907564,0.7124210526315791,0.6558005752636625,0.42101010486564405,1
0.727208523346382,0.3391596638655462,0.6856842105263157,0.6711409395973155,0.3854669281638383,0
0.03571572702691796,0.22151260504201678,0.6881052631578948,0.5695110258868649,0.23302526110668298,0
0.28306227047096333,0.3574789915966386,0.5304210526315789,0.7823585810162992,0.3675486403807935,1
0.2319100851527503,0.8673949579831932,0.7954736842105263,0.3940556088207095,0.14508943006848896,1
0.0716735945760523,0.3485714285714285,0.38852631578947366,0.7718120805369127,0.3088479104623041,1
0.37511602566689534,0.6211764705882353,0.3853684210526316,0.6442953020134228,0.1939403409717373,0
0.7240001614270147,0.40117647058823525,0.7672631578947369,0.576222435282838,0.14246979735166954,0
0.12302756366277895,0.2573109243697479,0.536,0.5129434324065196,0.4236716517059326,1
0.823620807942209,0.07142857142857142,0.3929473684210526,0.5273250239693192,0.15120889209497906,0
0.12986803341539205,0.3384873949579832,0.6517894736842105,0.7056567593480346,0.20993057907520307,0
0.31205859800637636,0.14319327731092435,0.6202105263157895,0.6778523489932886,0.09240337686781691,0
0.11334194277412324,0.1689075630252101,0.44452631578947366,0.5196548418024928,0.16642371891426622,1
0.09838976552726099,0.17680672268907563,0.3693684210526316,0.7957813998082455,0.17954283956009787,1
0.4147060010492756,0.3912605042016806,0.7613684210526315,0.5378715244487057,0.19922152052884523,1
0.6695589006820292,0.1957983193277311,0.5881052631578947,0.32502396931927136,0.15516977676281002,0
0.12799144436821502,0.2640336134453781,0.48010526315789476,0.40460210930009594,0.13926336690628255,1
0.5899148472496871,0.3243697478991596,0.7002105263157894,0.8744007670182167,0.29876756376798297,0
